,FacilityID,UnitID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS,Zip,Num_Empl,FIPS
2836,MOSigmaAldrichCherokee,3BLR-0003 Cleaver Brooks Boiler,1,12.5,8400.0,Gas 1,350,325,63118,100-499,29510
2837,MOSigmaAldrichDekalb,1BLR-003 Johnson Boiler,1,10.4,8568.0,Gas 1,350,325,63118,100-499,29510
2838,MOSigmaAldrichDekalb,Dekalb Small Boilers,2,5.0,8400.0,Gas 1,350,325,63118,100-499,29510
2839,MOBASFHannibal,Coal Fired Boiler #4,1,142.0,6000.0,Coal,400,325,63461,100-499,29173
2841,MOBASFHannibal,Coal Fired Boiler #5,1,142.0,6000.0,Coal,400,325,63461,100-499,29173
2843,MOBASFHannibal,East Utilities Boiler #1,1,116.26,125.0,Gas 1,350,325,63461,100-499,29173
2845,MOBASFHannibal,East Utilities Boiler #2,1,116.26,125.0,Gas 1,350,325,63461,100-499,29173
2847,MOBeltserviceCorp,II.A,2,5.0,8400.0,Gas 1,350,326,63045,100-499,29189
2848,MOChryslerNorth,Boiler 1,1,120.0,2976.0,Gas 1,350,336,63026,>1000,29189
2850,MOChryslerNorth,Boiler 2,1,120.0,5952.0,Gas 1,350,336,63026,>1000,29189
2852,MOChryslerNorth,Boiler 3,1,120.0,2976.0,Gas 1,350,336,63026,>1000,29189
2854,MOChryslerNorth,Boiler 4,1,94.1,8736.0,Gas 1,350,336,63026,>1000,29189
2856,MOFordKansasCityAssemblyPlant,Hot Water Boilers - 1.8-8.3MMBtu/hr,3,5.0,8400.0,Gas 1,350,336,64119,>1000,29047
2857,MOFordKansasCityAssemblyPlant,Steam Boilers-3.3-8.3 MMBtu/hr,3,5.0,8400.0,Gas 1,350,336,64119,>1000,29047
2858,MOFordKansasCityAssemblyPlant,SUV Phosphate Boiler #1,1,12.552999999999999,5700.0,Gas 1,350,336,64119,>1000,29047
2859,MOFordKansasCityAssemblyPlant,SUV Phosphate Boiler #2,1,12.552999999999999,5700.0,Gas 1,350,336,64119,>1000,29047
2860,MOFordKansasCityAssemblyPlant,Truck Phosphate Boiler #1,1,16.7,5700.0,Gas 1,350,336,64119,>1000,29047
2861,MOFordKansasCityAssemblyPlant,Truck Phosphate Boiler #2,1,16.7,5700.0,Gas 1,350,336,64119,>1000,29047
2862,MOGKNAerospace,BL-001-01,1,120.34,5708.0,Gas 1,350,336,63042,>1000,29189
2863,MOGKNAerospace,BL-001-02,1,120.34,4504.0,Gas 1,350,336,63042,>1000,29189
2864,MOMallinckrodt,Boiler 4,1,78.0,950.0,Gas 1,350,325,63147,>1000,29510
2865,MOMallinckrodt,Boiler 5,1,139.4,1700.0,Gas 1,350,325,63147,>1000,29510
2866,MOMallinckrodt,Boiler 6,1,115.1,8700.0,Coal,400,325,63147,>1000,29510
2867,MOMcDonnelDouglasStLouis,1,45,5.0,8400.0,Gas 1,350,336,63134,>1000,29189
2868,MOMcDonnelDouglasStLouis,101-1,1,52.0,8400.0,Light Liquid,350,336,63134,>1000,29189
2869,MOMcDonnelDouglasStLouis,101-2,1,52.0,8400.0,Light Liquid,350,336,63134,>1000,29189
2870,MOMcDonnelDouglasStLouis,101-7,1,41.0,8400.0,Light Liquid,350,336,63134,>1000,29189
2871,MOMcDonnelDouglasStLouis,101-8,1,41.0,8400.0,Light Liquid,350,336,63134,>1000,29189
2872,MOMcDonnelDouglasStLouis,102-2,1,33.0,8400.0,Light Liquid,350,336,63134,>1000,29189
2873,MOMcDonnelDouglasStLouis,102-4,1,33.0,8400.0,Light Liquid,350,336,63134,>1000,29189
2874,MOMcDonnelDouglasStLouis,102-5,1,85.0,8400.0,Light Liquid,350,336,63134,>1000,29189
2875,MOMcDonnelDouglasStLouis,103-1,1,13.0,8400.0,Gas 1,350,336,63134,>1000,29189
2876,MOMcDonnelDouglasStLouis,111-1,1,17.0,8400.0,Light Liquid,350,336,63134,>1000,29189
2877,MOMcDonnelDouglasStLouis,111-2,1,17.0,8400.0,Gas 1,350,336,63134,>1000,29189
2878,MOMcDonnelDouglasStLouis,63-3,1,20.0,8400.0,Gas 1,350,336,63134,>1000,29189
2879,MOMcDonnelDouglasStLouis,78-1,1,24.0,8400.0,Gas 1,350,336,63134,>1000,29189
2880,MOMcDonnelDouglasStLouis,78-2,1,24.0,8400.0,Gas 1,350,336,63134,>1000,29189
2881,MOMcDonnellDouglasStCharles,1,2,5.0,8400.0,Gas 1,350,336,63301,500-999,29183
2882,MOMcDonnellDouglasStCharles,598-1,1,21.0,8400.0,Light Liquid,350,336,63301,500-999,29183
2883,MOMcDonnellDouglasStCharles,598-2,1,21.0,8400.0,Light Liquid,350,336,63301,500-999,29183
2884,MONew World Pasta1307,Boiler 1,1,16.74,8640.0,Gas 1,350,311,63111,100-499,29510
2885,MONew World Pasta1307,Boiler 2,1,16.74,8640.0,Gas 1,350,311,63111,100-499,29510
2886,MONew World Pasta1307,Boiler 3,1,16.74,8640.0,Gas 1,350,311,63111,100-499,29510
2887,MOPrecoatMetals1312,001,1,10.0,1250.0,Gas 1,350,332,63116,50-99,29510
2888,MOPrecoatMetals1312,002,1,25.0,1000.0,Gas 1,350,332,63116,50-99,29510
2889,MORiverCementCo,Heating Boiler,1,5.0,8400.0,Gas 1,350,327,63028,100-499,29187
2892,MORiverCementCo,Water Heater,1,5.0,8400.0,Gas 1,350,327,63028,100-499,29187
2895,MOWWWoodProducts,Pennant,2,5.0,8400.0,Gas 1,350,321,63936,500-999,29207
2896,MSBatesvilleMfg,AA-001,1,4.0,8035.0,Wet Biomass,400,339,38606,100-499,28119
2899,MSBatesvilleMfg,AA-002,1,5.0,8030.0,Wet Biomass,400,339,38606,100-499,28119
2902,MSBowaterSouth,Bark Boiler,1,234.0,8600.0,Wet Biomass,400,322,38901,100-499,28135
2905,MSBowaterSouth,Package Boiler,1,176.5,2000.0,Gas 1,350,322,38901,100-499,28135
2908,MSChevronPascagoula,F-2101,1,265.0,8760.0,Gas 1,350,324,39581,>1000,28059
2909,MSChevronPascagoula,F-2102,1,265.0,8760.0,Gas 1,350,324,39581,>1000,28059
2910,MSChevronPascagoula,F-2103,1,265.0,8760.0,Gas 1,350,324,39581,>1000,28059
2911,MSChromcraftFurniture,Plater boiler,1,12.5,8400.0,Gas 1,350,337,38668,100-499,28137
2913,MSCooperTire1339,Cleaver-Brooks Boiler,1,74.2,72.0,Gas 1,350,326,38804,>1000,28115
2916,MSCooperTire1339,Nebraska Boiler,1,99.1,8640.0,Gas 1,350,326,38804,>1000,28115
2919,MSCooperTire1339,Superior Hot Water Boilers,3,5.0,8400.0,Gas 1,350,326,38804,>1000,28115
2922,MSFlexibleFoam,Boiler,1,5.0,8400.0,Gas 1,350,326,38804,50-99,28115
2925,MSDuPontDeLisle1342,AF-101A (BLR-1342),1,209.0,8200.0,Coal,400,325,39571,>1000,28045
2927,MSDuPontDeLisle1342,AF-101B (BLR-1342),1,209.0,8200.0,Coal,400,325,39571,>1000,28045
2929,MSDuPontDeLisle1342,AF-103 (BLR-1342),1,231.0,8200.0,Gas 1,350,325,39571,>1000,28045
2931,MSEkaChemicals,Emission Point AB-011,1,127.47,8420.0,Gas 1,350,325,39702,100-499,28087
2932,MSSandersonPlumbing,AD-001,1,11.29,5808.0,Wet Biomass,400,321,39702,100-499,28087
2933,MSGAGulfAberdeen,Boiler 1,1,46.0,7500.0,Gas 1,350,325,39730,100-499,28095
2935,MSGAGulfAberdeen,Boiler 2,1,46.0,7500.0,Gas 1,350,325,39730,100-499,28095
2937,MSGAGulfAberdeen,Boiler 4,1,92.0,8650.0,Gas 1,350,325,39730,100-499,28095
2939,MSGeorgiaPacificMonticello,AA-403 (UT-3) Combination Boiler,1,917.0,8400.0,Wet Biomass,400,322,39654,100-499,28085
2942,MSGeorgiaPacificMonticello,AA-404 (UT-4) Power Boiler,1,776.0,8400.0,Gas 1,350,322,39654,100-499,28085
2945,MSGPBaySprings,AA-001 (Boiler No. 1),1,73.0,7811.0,Wet Biomass,400,321,39422,100-499,28061
2947,MSGPBaySprings,AA-003 (Boiler No. 2),1,59.42,7811.0,Wet Biomass,400,321,39422,100-499,28061
2949,MSGPGlosterPly,AA-001,1,48.0,7881.0,Wet Biomass,400,321,39638,100-499,28005
2951,MSGPGlosterPly,AA-002,1,48.0,7875.0,Wet Biomass,400,321,39638,100-499,28005
2953,MSGPGlosterPly,AA-003,1,98.0,7883.0,Wet Biomass,400,321,39638,100-499,28005
2955,MSGPLouisvillePly,AD-003 (Boiler #3),1,124.0,8343.0,Wet Biomass,400,321,39339,100-499,28019
2957,MSGPNewAugusta,AA/024-North American Boiler,1,5.0,8400.0,Gas 1,350,322,39462,100-499,28111
2958,MSGPNewAugusta,AA-005-Package Boiler,1,190.0,500.0,Gas 1,350,322,39462,100-499,28111
2959,MSGPNewAugusta,AA-015 Power Boiler,1,642.0,8520.0,Wet Biomass,400,322,39462,100-499,28111
2960,MSGPTaylorsvillePly,AA-500,1,169.0,8724.0,Wet Biomass,400,321,39168,100-499,28067
2964,MSGPTaylorsvillePly,AA-700,1,155.0,8652.0,Wet Biomass,400,321,39168,100-499,28067
2968,MSGPTylertownMill,"AA-001, Woodwaste Boiler",1,30.0,8688.0,Wet Biomass,400,321,39667,0-49,28113
2971,MSHankinsLumber,Boiler #1 (AA-001),1,65.0,8000.0,Wet Biomass,400,321,38926,100-499,28043
2972,MSHankinsLumber,Boiler #2 (AA-002),1,23.0,8000.0,Wet Biomass,400,321,38926,100-499,28043
2973,MSHoodBeaumont,AA-030 (Wood-Fired Boiler),1,140.0,8400.0,Wet Biomass,400,321,39423,100-499,28041
2975,MSHoodWaynesboro,AA-001 (Wood-Fired Boiler),1,100.0,8400.0,Wet Biomass,400,321,39367,100-499,28153
2977,MSHoodWiggins,AA-001 (Wood-Fired Boiler No. 1),1,65.0,8400.0,Wet Biomass,400,321,39577,100-499,28035
2980,MSHoodWiggins,AA-002 (Wood-Fired Boiler No. 2),1,65.0,8400.0,Wet Biomass,400,321,39577,100-499,28035
2983,MSHoodWiggins,AA-003 (Wood-Fired Boiler No. 3),1,90.0,8400.0,Wet Biomass,400,321,39577,100-499,28035
2986,MSIPVicksburg,Power Boiler-AA-006,1,870.0,8400.0,Wet Biomass,400,322,39156,100-499,28149
2987,MSLeTourneau,SB,1,5.0,8400.0,Gas 1,350,332,75606,>1000,48183
2988,MSMasoniteLaurel,BB-001,1,233.5,1000.0,Gas 1,350,321,39440,500-999,28067
2989,MSNorthropGrummanShipbuilding,3185,2,5.0,8400.0,Gas 1,350,331,39503,100-499,28047
2990,MSNorthupGrumannIngalls,SGB,17,5.0,8400.0,Gas 1,350,336,39567,>1000,28059
2991,MSPrecoatMetalsJackson,001,1,29.0,1800.0,Gas 1,350,332,39272,50-99,28049
2992,MSPYCO,AA-001,1,0.02875,8760.0,Gas 1,350,311,38935,50-99,28083
2993,MSPYCO,AA-002,1,0.02875,8760.0,Gas 1,350,311,38935,50-99,28083
2994,MSShuqualakLumber,Boiler 1 (AA-101),1,42.0,8000.0,Dry Biomass,400,321,39361,100-499,28069
2996,MSShuqualakLumber,Boiler 2 (AA-102),1,15.0,8000.0,Dry Biomass,400,321,39361,100-499,28069
2998,MSShuqualakLumber,Boiler 3 (AA-107),1,29.0,8000.0,Wet Biomass,400,321,39361,100-499,28069
3000,MSShuqualakLumber,Boiler 4 (AA-108),1,29.0,8000.0,Wet Biomass,400,321,39361,100-499,28069
3002,MSTerraNitrogenYazoo,AB-001,1,130.0,7818.0,Gas 1,350,325,39194,100-499,28163
3004,MSTerraNitrogenYazoo,AB-002,1,184.0,785.0,Gas 1,350,325,39194,100-499,28163
3006,MSWeyerhaeuser1398,Boiler No. 1,1,140.0,8200.0,Wet Biomass,400,321,39350,100-499,28159
3010,MSWeyerhaeuser1398,Boiler No. 2,1,28.9,8200.0,Wet Biomass,400,321,39350,100-499,28159
3014,MSWeyerhaeuserBruce,AA-001  No. 1 Boiler,1,70.0,8496.0,Wet Biomass,400,321,38915,100-499,28013
3016,MSWeyerhaeuserBruce,AA-002  No. 2 Boiler,1,115.0,8496.0,Wet Biomass,400,321,38915,100-499,28013
3018,MSWeyerhaeuserColumbus,AA-012,1,1400.0,8570.0,Wet Biomass,400,322,39703,100-499,28087
3019,MSWeyerhaeuserColumbus,AA-019,1,380.0,438.0,Gas 1,350,322,39703,100-499,28087
3020,MTCHSLaurel1401,#10 Boiler,1,100.0,8760.0,Gas 1,350,324,59044,100-499,30111
3023,MTCHSLaurel1401,#11 Boiler,1,209.0,8760.0,Gas 1,350,324,59044,100-499,30111
3026,MTCHSLaurel1401,#4 Boiler,1,95.0,8760.0,Gas 1,350,324,59044,100-499,30111
3029,MTCHSLaurel1401,#5 Boiler,1,95.0,8760.0,Gas 1,350,324,59044,100-499,30111
3032,MTCHSLaurel1401,#9 Boiler,1,98.0,8760.0,Gas 1,350,324,59044,100-499,30111
3035,MTCHSLaurel1401,NHT Stripper Reboiler Heater #1,1,16.0,8760.0,Gas 1,350,324,59044,100-499,30111
3038,MTCHSLaurel1401,NHT Stripper Reboiler Heater #2,1,16.0,8760.0,Gas 1,350,324,59044,100-499,30111
3041,MTExxonMobilBillings,B-8,1,133.0,1500.0,Gas 1,350,324,59601,100-499,30043
3043,MTExxonMobilBillings,KCOB,1,146.0,8760.0,Gas 1,350,324,59601,100-499,30043
3045,MTMontanaRefining,B-0701 Fired Boiler #1,1,10.1,8760.0,Gas 1,350,324,59404,100-499,30015
3047,MTMontanaRefining,B-0702 Fired Boiler #2,1,10.1,8760.0,Gas 1,350,324,59404,100-499,30015
3049,MTMontanaRefining,H-0101 Crude/Reboiler Heater,1,35.0,8760.0,Gas 1,350,324,59404,100-499,30015
3051,MTPlumCreek,Gas Boiler,1,86.25,8500.0,Gas 1,350,321,59912,500-999,30029
3052,MTPlumCreek,Hog Fuel Boiler,1,292.0,8700.0,Wet Biomass,400,321,59912,500-999,30029
3053,MTRoseburgMissoula,Boiler,1,55.0,8400.0,Dry Biomass,400,321,59806,100-499,30063
3054,NCAlcan,ES-7,1,25.1,8700.0,Gas 1,350,322,28625,100-499,37159
3058,NCAmericanDrew1417,A-1,1,108.0458847,8400.0,Dry Biomass,400,337,28659,0-49,37193
3059,NCAmericanDrew1417,I-B1,1,5.0,8400.0,Gas 1,350,337,28659,0-49,37193
3060,NCLeaAmericanDrew,ES-2,1,0.03,8736.0,Dry Biomass,400,337,28659,100-499,37193
3061,NCLeaAmericanDrew,ES-3,1,0.03,8736.0,Dry Biomass,400,337,28659,100-499,37193
3062,NCAmericanEfird,ES 15-1,1,33.475,8400.0,Gas 1,350,313,28120,100-499,37071
3063,NCAmericanEfird,ES 15-3,1,33.475,8400.0,Gas 1,350,313,28120,100-499,37071
3064,NCAmericanEfird,ES 15-4,1,14.7,8400.0,Gas 1,350,313,28120,100-499,37071
3065,NCDaimlerTrucks,ES-BLR-02,1,32.659,8500.0,Gas 1,350,336,28120,>1000,37071
3066,NCDaimlerTrucks,ES-BLR-05,1,32.659,8500.0,Gas 1,350,336,28120,>1000,37071
3067,NCDaimlerTrucks,ES-BLR-06,1,5.0,8400.0,Gas 1,350,336,28120,>1000,37071
3068,NCASCSignal,Boilers,2,5.0,8400.0,Gas 1,350,334,27577,100-499,37101
3069,NCavoca,H-101,1,20.3,2070.0,Light Liquid,350,325,27957,50-99,37015
3070,NCavoca,H-102,1,20.3,2070.0,Light Liquid,350,325,27957,50-99,37015
3071,NCavoca,H-103,1,25.2,2070.0,Light Liquid,350,325,27957,50-99,37015
3072,NCBernhardtFurn3,320,1,14.3,8400.0,Dry Biomass,400,337,28645,>1000,37189
3076,NCBernhardtFurn3,321,1,14.3,8400.0,Dry Biomass,400,337,28645,>1000,37189
3080,NCBernhardtFurn7,721 (lombard),1,10.0,8400.0,Dry Biomass,400,337,28645,>1000,37189
3084,NCBernhardtFurn7,722 (RD Cole),1,15.4,8400.0,Dry Biomass,400,337,28645,>1000,37189
3088,NCMeridianLenoir,B-1,2,5.0,8400.0,Gas 1,350,326,28645,100-499,37189
3092,NCBlueRidgePaper,G11037,1,364.0,7800.0,Coal,400,322,28716,>1000,37087
3094,NCBlueRidgePaper,G11038,1,364.0,7890.0,Coal,400,322,28716,>1000,37087
3096,NCBlueRidgePaper,G11039,1,399.0,8150.0,Coal,400,322,28716,>1000,37087
3098,NCBlueRidgePaper,G11040,1,535.0,8350.0,Coal,400,322,28716,>1000,37087
3100,NCBlueRidgePaper,G11042,1,380.0,7700.0,Wet Biomass,400,322,28716,>1000,37087
3102,NCBRPUS,ES-37 Process Boiler #1,1,14.7,4200.0,Gas 1,350,331,28777,100-499,37199
3106,NCBRPUS,ES-44 Process Boiler #2,1,14.7,4200.0,Gas 1,350,331,28777,100-499,37199
3110,NCCargillCharlotte,ES-1,1,65.0,7760.0,Coal,400,311,28217,100-499,37119
3111,NCCargillCharlotte,ES-10,1,5.0,8400.0,Gas 1,350,311,28217,100-499,37119
3112,NCCargillCharlotte,ES-11,1,5.0,8400.0,Gas 1,350,311,28217,100-499,37119
3113,NCCargillCharlotte,ES-3,1,58.0,1000.0,Gas 1,350,311,28217,100-499,37119
3114,NCCargillCharlotte,IA-2,1,5.0,8400.0,Gas 1,350,311,28217,100-499,37119
3115,NCCargillFayetteville,ES-22,1,129.0,8400.0,Coal,400,311,28312,50-99,37051
3117,NCCargillFayetteville,ES-41,1,99.0,8400.0,Gas 1,350,311,28312,50-99,37051
3119,NCCargillFayetteville,IES-80,1,5.0,8400.0,Gas 1,350,311,28312,50-99,37051
3121,NCThomasBuses1543,IES-1,1,10.46,3200.0,Gas 1,350,336,27263,>1000,37081
3123,NCTysonHarmony,TYS-ES-18,1,51.0,200.0,Light Liquid,350,311,28634,100-499,37097
3126,NCTysonHarmony,TYS-ES-21,1,142.3,8560.0,Coal,400,311,28634,100-499,37097
3129,NCTysonHarmony,TYS-ES-26,1,25.1,200.0,Light Liquid,350,311,28634,100-499,37097
3132,NCGlaxoSmithKline,N-6,1,33.6,8760.0,Gas 1,350,325,27709,>1000,37063
3133,NCGlaxoSmithKline,NGB,17,5.0,8400.0,Gas 1,350,325,27709,>1000,37063
3134,NCGlaxoSmithKline,21101R,1,16.8,8760.0,Gas 1,350,325,27709,>1000,37063
3135,NCGlaxoSmithKline,21102R,1,16.8,8760.0,Gas 1,350,325,27709,>1000,37063
3136,NCGlaxoSmithKline,21103R,1,16.8,8760.0,Gas 1,350,325,27709,>1000,37063
3137,NCGlaxoSmithKline,42307,1,10.5,8760.0,Gas 1,350,325,27709,>1000,37063
3138,NCGlaxoSmithKline,42308,1,10.5,8760.0,Gas 1,350,325,27709,>1000,37063
3139,NCGlaxoSmithKline,71296,1,26.2,8760.0,Gas 1,350,325,27709,>1000,37063
3140,NCGlaxoSmithKline,71297,1,26.2,8760.0,Gas 1,350,325,27709,>1000,37063
3141,NCGlaxoSmithKline,BLR8.1,1,51.0,8760.0,Gas 1,350,325,27709,>1000,37063
3142,NCGlaxoSmithKline,BLR8.2,1,51.0,8760.0,Gas 1,350,325,27709,>1000,37063
3143,NCGlaxoSmithKline,BLR8.3,1,51.0,8760.0,Gas 1,350,325,27709,>1000,37063
3144,NCGlaxoSmithKline,BLR8.4,1,51.0,8760.0,Gas 1,350,325,27709,>1000,37063
3145,NCGoodyearTire,B53,1,5.0,8400.0,Gas 1,350,326,28311,>1000,37051
3146,NCGoodyearTire,BL01,1,77.4,7872.0,Heavy Liquid,400,326,28311,>1000,37051
3147,NCGoodyearTire,BL02,1,77.4,7872.0,Heavy Liquid,400,326,28311,>1000,37051
3148,NCGoodyearTire,BL03,1,77.4,7872.0,Heavy Liquid,400,326,28311,>1000,37051
3149,NCGoodyearTire,BL04,1,77.4,7872.0,Heavy Liquid,400,326,28311,>1000,37051
3150,NCGoodyearTire,D53,1,5.0,8400.0,Gas 1,350,326,28311,>1000,37051
3151,NCGPAhoskieCNS,ES-B1 - Wood Fired Boiler,1,91.8,7000.0,Wet Biomass,400,321,27910,0-49,37015
3153,NCGPChemConway,ES-B1,1,25.1,8400.0,Gas 1,350,325,27820,50-99,37131
3154,NCGPDudley,ES-B1,1,254.0,8500.0,Wet Biomass,400,321,28333,100-499,37191
3155,NCGPRoxboro,ES-1 Wood fired Boiler,1,70.0,8400.0,Wet Biomass,400,321,27573,100-499,37145
3156,NCGPRoxboro,IES-10,1,5.0,8400.0,Gas 1,350,321,27573,100-499,37145
3157,NCGPWhiteville,ES-B2,1,241.5,8664.0,Wet Biomass,400,321,28472,100-499,37047
3158,NCHanesDyeWinstonSalem,ES B01,1,47.5,400.0,Coal,400,313,27102,100-499,37067
3159,NCHanesDyeWinstonSalem,ES B02,1,47.5,200.0,Coal,400,313,27102,100-499,37067
3160,NCHanesDyeWinstonSalem,ES B03,1,86.0,3000.0,Coal,400,313,27102,100-499,37067
3161,NCRJReynoldsWhitaker,ES-602-1-1,1,140.0,6000.0,Gas 1,350,312,27102,500-999,37067
3162,NCRJReynoldsWhitaker,ES-602-1-2,1,140.0,6000.0,Gas 1,350,312,27102,500-999,37067
3163,NCRJReynoldsWhitaker,ES-602-1-5,1,125.5,6000.0,Gas 1,350,312,27102,500-999,37067
3164,NCRJReynoldsWhitaker,ES-602-1-6,1,129.0,6000.0,Gas 1,350,312,27102,500-999,37067
3165,NCHexion1478,ES-3,1,20.9,1750.0,Heavy Liquid,400,325,28301,50-99,37051
3166,NCHexion1478,ES-4,1,20.9,8600.0,Heavy Liquid,400,325,28301,50-99,37051
3167,NCHexion1478,ES-FORM12,1,12.4,8200.0,Gas 1,350,325,28301,50-99,37051
3168,NCHexion1478,ES-FORM3,1,20.9,3850.0,Gas 1,350,325,28301,50-99,37051
3169,NCHickoryChairCompany,OFB,1,29.291,1000.0,Heavy Liquid,400,337,28602,500-999,37035
3171,NCHickoryChairCompany,WFB-1,1,38.0,4200.0,Dry Biomass,400,337,28602,500-999,37035
3173,NCInternationalPaperRiegelwood,PB1,1,250.0,5000.0,Heavy Liquid,400,322,28456,500-999,37047
3176,NCInternationalPaperRiegelwood,PB2,1,425.0,8400.0,Wet Biomass,400,322,28456,500-999,37047
3179,NCInternationalPaperRiegelwood,PB5,1,600.0,8400.0,Wet Biomass,400,322,28456,500-999,37047
3182,NCWestFraser,ES-BW-1,1,104.336,8675.0,Dry Biomass,400,321,28456,100-499,37047
3185,NCInvistaHwy421,B4040,1,202.0,8300.0,Heavy Liquid,400,325,28401,100-499,37141
3188,NCInvistaHwy421,BLR1,1,200.0,8400.0,Gas 1,350,325,28401,100-499,37141
3191,NCInvistaHwy421,BLR4,1,246.0,8100.0,Heavy Liquid,400,325,28401,100-499,37141
3194,NCInvistaHwy421,BLR5,1,246.0,8500.0,Heavy Liquid,400,325,28401,100-499,37141
3197,NCJacksonPaperSylva,JP-021,1,145.1,8592.0,Wet Biomass,400,322,28779,100-499,37099
3200,NCJeld-Wen,Boiler 1,1,43.6,8400.0,Wet Biomass,400,321,28752,50-99,37121
3204,NCJeld-Wen,Bolier 2,1,33.48,8760.0,Gas 1,350,321,28752,50-99,37121
3208,NCKapStone,PB1,1,550.0,8600.0,Wet Biomass,400,322,27870,100-499,37083
3209,NCKapStone,PKG2,1,185.0,2000.0,Heavy Liquid,400,322,27870,100-499,37083
3210,NCCargillRaleigh,ES-17,1,47.0,5490.0,Gas 1,350,311,27603,0-49,37183
3212,NCCargillRaleigh,ES-26,1,75.0,4820.0,Gas 1,350,311,27603,0-49,37183
3214,NCCenturyFurniture,ES B1,1,36.0,8760.0,Dry Biomass,400,337,28601,100-499,37035
3218,NCCenturyFurniture,ES B2,1,38.4,8760.0,Dry Biomass,400,337,28601,100-499,37035
3222,NCShurtapeTech,33-Small Boilers,2,5.0,8400.0,Gas 1,350,322,28601,100-499,37035
3226,NCShurtapeTech,ES-33-BLR-B2,1,26.41,876.0,Gas 1,350,322,28601,100-499,37035
3230,NCShurtapeTech,ES-33-BLR-B5,1,25.1,8760.0,Gas 1,350,322,28601,100-499,37035
3234,NCShurtapeTech,ES-36-BLR-B1,1,10.475,8760.0,Gas 1,350,322,28601,100-499,37035
3238,NCCertainTeedOxford,ES-B1,1,16.7,4350.0,Heavy Liquid,400,324,27565,100-499,37181
3241,NCCertainTeedOxford,ES-B2,1,16.7,4350.0,Heavy Liquid,400,324,27565,100-499,37181
3244,NCCNAShelby,JTN0051SO,1,57.0,8760.0,Gas 1,350,325,28073,100-499,37045
3245,NCCNAShelby,JTN0052SO,1,57.0,8760.0,Gas 1,350,325,28073,100-499,37045
3246,NCCNAShelby,JTN0053SO,1,57.0,8760.0,Gas 1,350,325,28073,100-499,37045
3247,NCcochrane,IES-2,1,5.0,8400.0,Gas 1,350,337,28092,100-499,37035
3250,NCCognisCharlotte,Boiler #1,1,26.67,8592.0,Gas 1,350,325,28273,50-99,37119
3251,NCCognisCharlotte,Boiler #2,1,26.67,250.0,Light Liquid,350,325,28273,50-99,37119
3252,NCConsolidatedDieselCo,Boiler 3B,1,5.0,8400.0,Gas 1,350,333,27891,>1000,37083
3255,NCConsolidatedDieselCo,BOILERS 1B & 2B,1,12.0,3600.0,Gas 1,350,333,27891,>1000,37083
3258,NCCorningIncorporated,ES-HB,2,5.0,8400.0,Gas 1,350,327,28107,100-499,37119
3262,NCCorningWilmington,IES-HB,1,5.0,8400.0,Gas 1,350,327,28405,>1000,37129
3263,NCDomtar,64-25-0290 (No. 1 Hog Fuel Boiler),1,747.5,8337.0,Wet Biomass,400,322,27962,500-999,37117
3266,NCDomtar,65-25-0310 (No. 2 Hog Fuel Boiler),1,889.0,8279.0,Wet Biomass,400,322,27962,500-999,37117
3269,NCDSM,Boiler #1,1,37.7,8400.0,Heavy Liquid,400,325,27834,>1000,37013
3272,NCDSM,Boiler #2,1,34.1,6536.0,Heavy Liquid,400,325,27834,>1000,37013
3275,NCDSM,Boiler #3,1,34.1,5498.0,Heavy Liquid,400,325,27834,>1000,37013
3278,NCDSM,Boiler #4,1,67.4,4728.0,Heavy Liquid,400,325,27834,>1000,37013
3281,NCDSM,Combustion Turbine w/TEG Burner,1,12.906880000000001,1418.0,Light Liquid,350,325,27834,>1000,37013
3284,NCDSM,Dyneema HWH1-5,5,5.0,8400.0,Gas 1,350,325,27834,>1000,37013
3287,NCDuPontCoFayetteville,PS-1,1,139.4,8592.0,Heavy Liquid,400,325,28306,500-999,37093
3290,NCDuPontCoFayetteville,PS-2,1,88.4,8424.0,Heavy Liquid,400,325,28306,500-999,37093
3293,NCPurolatorFilters,ESB1,1,5.0,8400.0,Gas 1,350,336,28306,>1000,37093
3296,NCEIDuPontKinston,ES6022A,1,208.0,3500.0,Coal,400,325,28502,100-499,37107
3297,NCEIDuPontKinston,ES6022B,1,208.0,5260.0,Coal,400,325,28502,100-499,37107
3298,NCFreightlinerTrucks,ES-B5,1,33.6,5760.0,Gas 1,350,336,27013,>1000,37159
3300,NCFreightlinerTrucks,Group 1,5,5.0,8400.0,Gas 1,350,336,27013,>1000,37159
3302,NCKincaidFurnitureHudson,ES-1,1,0.0467,8400.0,Dry Biomass,400,337,28638,100-499,37027
3303,NCKincaidFurnitureHudson,ES-2,1,0.0467,5500.0,Dry Biomass,400,337,28638,100-499,37027
3304,NCKincaidFurnitureHudson,ES-3,1,0.0467,1500.0,Gas 1,350,337,28638,100-499,37027
3305,NCShurtapeTech24,ES-24-BLR-1,1,10.46,8760.0,Gas 1,350,322,28638,100-499,37027
3306,NCKingsMountain,B1,1,92.32091881,1200.0,Gas 1,350,325,28086,100-499,37071
3308,NCKohler,ESBL1,1,33.6,650.0,Light Liquid,350,337,28637,100-499,37023
3309,NCKohler,ESBL2,1,31.9,900.0,Dry Biomass,400,337,28637,100-499,37023
