FacilityID,UnitID,Unit Count,Classification,Design Capacity (mmBtu/hr),Capacity_Numeric,Size Category,Op Hours Per Year,Limited Use?,Combustor Design (Reconsideration),Low NOx Burners?,Fuel Category for Unit,Total Control,Total Control on Unit,Are total controls same?,HCl Control Group,Hg Control Group,PM Control Group,Metals Control Group,Unit O2%,Temperature,Percent Moisture,Exhaust Flowrate (ACFM),Exhaust Flowrate (DSCFM),NAICS,NAICS Category,Industrial/Commercial,Metals Furnace?,Continental?,Unit Has SCR?,Unit Has Wet Scrubber?,Unit Has Dry Scrubber?,Unit Has Venturi Scrubber?,Coal Type,100% Biomass?,100% NG/RFG?,Liq Unit Can Routinely Burn NG?,From Source,Change Code,Reason for Change,Added Since Final Rule?
INKimballOfficeSalem,Process Ovens,4,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INLeerMidwest,Lamination Process Heaters (LPH),2,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INLeerMidwest,Paint Process Heaters (PPH),12,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INLincolnFoodservice,Boiler 1,1,Boiler,29,29,10 to 30,4380,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,8970.124273,4887.341682,332,,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INLincolnFoodservice,Boiler 2,1,Boiler,29,29,10 to 30,4380,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,8970.124273,4887.341682,332,,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INMeridian767,CEW 200 500,1,Boiler,16.7,16.7,10 to 30,8400,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,5165.554323,2814.434693,326,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INMeridian767,DLG-145 S,1,Boiler,8.4,8.4,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,2598.242893,1415.643798,326,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INMeridian767,Paint Ovens,6,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,326,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INMeridian768,002-001-001,1,Boiler,10.2508,10.2508,10 to 30,8600,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,3170.72241,1727.557314,326,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INMeridian768,Paint Ovens,8,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,326,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INMeridianAuto-Shelbyville,BR-1,1,Boiler,24,24,10 to 30,1500,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,7423.551123,4044.696564,326,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INMeridianAuto-Shelbyville,BR-2,1,Boiler,24,24,10 to 30,1500,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,7423.551123,4044.696564,326,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INMichiganCityGeneratingStation,AUX1,1,Boiler,109,109,100 to 250,1117,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,33715.29468,18369.66356,221,Utilities,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INMidwesternGasTransmissionCo,BOI-1,1,Boiler,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,486,,Commercial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INNavistarIncIndianapolis,Boiler #1 - 3661,1,Boiler,73.6,73.6,>30 to <100,1800,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,22765.55678,12403.73613,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INNavistarIncIndianapolis,Boiler #2 - 3662,1,Boiler,73.6,73.6,>30 to <100,1800,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,22765.55678,12403.73613,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INNavistarIncIndianapolis,Boilers,9,Boiler,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INNavistarIncIndianapolis,Core Room Ovens,8,Process Heater,<10,5,5 to <10,8400,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INNavistarIncIndianapolis,Hagen Oven,1,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INNavistarIncIndianapolis,IEP Parts Washers,3,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INNewEnergy,Package Boiler A,1,Boiler,220,220,100 to 250,225,Yes,N/A,False,Gas 1,Fabric Filter,Fabric Filter,YES,5,3,1,1,2.500754355,350,16.41557892,68049.21862,37076.38517,325,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INNewEnergy,Package Boiler B,1,Boiler,220,220,100 to 250,225,Yes,N/A,False,Gas 1,Fabric Filter,Fabric Filter,YES,5,3,1,1,2.500754355,350,16.41557892,68049.21862,37076.38517,325,Chemical Plants,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INNewEnergy,Riley Boiler,1,Boiler,414,414,>250,8400,No,PC,True,Coal,Fabric Filter,Fabric Filter,YES,5,3,1,1,4.634017569,400,5.368456739,164727.1975,95705.45752,325,Chemical Plants,Industrial,no,Continental,No,No,No,No,Bituminous,N/A,N/A,,Data: Unit Design/Operation,,,No
INNewmar,Heater,7,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,336,Transportation Equipment Manufacturing,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INNickell,20391,3,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INNOFJasper,Boiler 1,1,Boiler,10.487,10.487,10 to 30,3500,No,Stoker/SlopedGrate/Other,False,Wet Biomass,No HAP APCD Control,No HAP APCD Control,YES,5,6,5,5,6.464269508,400,8.416233325,4678.063254,2630.389501,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
INNOFJasper,Boiler 2,1,Boiler,10.487,10.487,10 to 30,3500,No,Stoker/SlopedGrate/Other,False,Wet Biomass,No HAP APCD Control,No HAP APCD Control,YES,5,6,5,5,6.464269508,400,8.416233325,4678.063254,2630.389501,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,N/A,Yes,N/A,,Data: Unit Design/Operation,,,No
INNOFJasper,Boiler 3,1,Boiler,20.978,20.978,10 to 30,3500,No,Stoker/SlopedGrate/Other,False,Coal,Cyclone or Multiclone,Cyclone or Multiclone,YES,5,6,5,5,6.730945128,400,4.681032181,9572.753604,5602.110653,321,AF&PA Members,Industrial,no,Continental,No,No,No,No,Bituminous,N/A,N/A,,Data: Unit Design/Operation,,,No
INNorthernINPubSrvc,Auxiliary Boiler No. 1,1,Boiler,99.85,99.85,>30 to <100,200,Yes,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,30885.06582,16827.623,221,Utilities,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INNorthernINPubSrvc,Title-V Insignificant boilers,2,Boiler,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,221,Utilities,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INNotreDame,B-1,1,Boiler,137,137,100 to 250,2000,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,42376.10432,23088.47622,611,Large Universities,Commercial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INNotreDame,B-2,1,Boiler,96,96,>30 to <100,6000,No,Stoker/SlopedGrate/Other,True,Coal,Cyclone or Multiclone,Fabric Filter,NO,5,6,5,5,6.730945128,400,4.681032181,43807.05244,25636.50599,611,Large Universities,Commercial,no,Continental,No,No,No,No,Bituminous,N/A,N/A,,Data: Unit Design/Operation,,,No
INNotreDame,B-3,1,Boiler,96,96,>30 to <100,6000,No,Stoker/SlopedGrate/Other,True,Coal,Cyclone or Multiclone,Fabric Filter,NO,5,6,5,5,6.730945128,400,4.681032181,43807.05244,25636.50599,611,Large Universities,Commercial,no,Continental,No,No,No,No,Bituminous,N/A,N/A,,Data: Unit Design/Operation,,,No
INNotreDame,B-4,1,Boiler,234,234,100 to 250,7000,No,Stoker/SlopedGrate/Other,False,Coal,Electrostatic Precipitator,Fabric Filter,NO,5,6,2,2,6.730945128,400,4.681032181,106779.6903,62488.98336,611,Large Universities,Commercial,no,Continental,No,No,No,No,Bituminous,N/A,N/A,,Data: Unit Design/Operation,,,No
INNotreDame,B-5,1,Boiler,244.5,244.5,100 to 250,3000,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,75627.42706,41205.34625,611,Large Universities,Commercial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INNotreDame,B-6,1,Boiler,249,249,100 to 250,4000,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,77019.3429,41963.72686,611,Large Universities,Commercial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INNSIndianapolis,YX31914A,1,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,311,,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INNucorSteel,BOC #1&HP,2,Boiler,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,331,Iron & Steel,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INNucorSteel,BOC Boiler,1,Boiler,15,15,10 to 30,8400,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,4639.719452,2527.935353,331,Iron & Steel,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INNucorSteel,CM Boiler,1,Boiler,34,34,>30 to <100,8400,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,10516.69742,5729.9868,331,Iron & Steel,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INNucorSteel,Cold Mill Annealing,19,Process Heater,<10,5,5 to <10,8400,No,N/A,True,Gas 1 - Metal Furnace,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,331,Iron & Steel,Industrial,yes,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INNucorSteel,Galv line,1,Boiler,14.2,14.2,10 to 30,8400,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,4392.267748,2393.112134,331,Iron & Steel,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INNucorSteel,HM#1 Annealing,1,Boiler,14.505,14.505,10 to 30,8400,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,4486.60871,2444.513486,331,Iron & Steel,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INNucorSteel,HM#2 Annealing,1,Boiler,14.505,14.505,10 to 30,8400,No,N/A,True,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,4486.60871,2444.513486,331,Iron & Steel,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INNucorSteel,QC/galv,4,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1 - Metal Furnace,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,331,Iron & Steel,Industrial,yes,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INNucorSteel,VTD Boiler,1,Boiler,71.04,71.04,>30 to <100,8400,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,21973.71132,11972.30183,331,Iron & Steel,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INOutokumpuStainlessPlate,120'' Line Boiler,1,Boiler,10.04,10.04,10 to 30,6240,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,3105.518886,1692.031396,331,Iron & Steel,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INOutokumpuStainlessPlate,120'' Salem Annealing Furnace,1,Process Heater,39.6,39.6,>30 to <100,6240,No,N/A,False,Gas 1 - Metal Furnace,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,12248.85935,6673.749331,331,Iron & Steel,Industrial,yes,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INOutokumpuStainlessPlate,96'' Salem Annealing Furnace #1,1,Process Heater,32,32,>30 to <100,6240,No,N/A,False,Gas 1 - Metal Furnace,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,9898.068163,5392.928752,331,Iron & Steel,Industrial,yes,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INOutokumpuStainlessPlate,96'' Salem Annealing Furnace #2,1,Process Heater,32,32,>30 to <100,6240,No,N/A,False,Gas 1 - Metal Furnace,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,9898.068163,5392.928752,331,Iron & Steel,Industrial,yes,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INOutokumpuStainlessPlate,ASBF Annealing Furnace,1,Process Heater,55,55,>30 to <100,6240,No,N/A,False,Gas 1 - Metal Furnace,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,17012.30466,9269.096293,331,Iron & Steel,Industrial,yes,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INOutokumpuStainlessPlate,Heppenstall Annealing Furnace,1,Process Heater,10.8,10.8,10 to 30,1924,No,N/A,False,Gas 1 - Metal Furnace,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,3340.598005,1820.113454,331,Iron & Steel,Industrial,yes,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INOutokumpuStainlessPlate,Small Boilers,2,Boiler,<10,5,5 to <10,8400,No,N/A,False,Gas 1,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,331,Iron & Steel,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INOutokumpuStainlessPlate,Small Furnaces,2,Process Heater,<10,5,5 to <10,8400,No,N/A,False,Gas 1 - Metal Furnace,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,1546.573151,842.6451176,331,Iron & Steel,Industrial,yes,Continental,No,No,No,No,N/A,N/A,Yes,,Data: GCP and CombustionControls,,,No
INOutokumpuStainlessPlate,Walking Beam Reheat Furnace,1,Process Heater,21,21,10 to 30,1500,No,N/A,False,Gas 1 - Metal Furnace,No HAP APCD Control,No data in control device table; assume same as total baseline control.,NO,5,6,6,6,2.500754355,350,16.41557892,6495.607232,3539.109494,331,Iron & Steel,Industrial,yes,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INParkviewHospital,Boiler 1,1,Boiler,39,39,>30 to <100,4380,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,12063.27057,6572.631917,622,,Commercial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INParkviewHospital,Boiler 2,1,Boiler,39,39,>30 to <100,4380,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,12063.27057,6572.631917,622,,Commercial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INPurdueUniverisity,Boiler 1,1,Boiler,281,281,>250,7900,No,Stoker/SlopedGrate/Other,False,Coal,Electrostatic Precipitator,Electrostatic Precipitator,YES,5,6,2,2,6.730945128,400,4.681032181,128226.8931,75040.18941,611,Large Universities,Commercial,no,Continental,No,No,No,No,Bituminous,N/A,N/A,,Data: Unit Design/Operation,,,No
INPurdueUniverisity,Boiler 2,1,Boiler,274,274,>250,7900,No,Stoker/SlopedGrate/Other,True,Coal,Fabric Filter,Fabric Filter,YES,5,3,1,1,6.730945128,400,4.681032181,125032.6288,73170.86085,611,Large Universities,Commercial,no,Continental,No,No,No,No,Bituminous,N/A,N/A,,Data: Unit Design/Operation,C,"7/8/11 - e-mail from facility states that 2008 emission test should have been FF instead of ESP, so that effectively changes total baseline control for unit",No
INPurdueUniverisity,Boiler 3,1,Boiler,284,284,>250,720,Yes,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,87845.35495,47862.24268,611,Large Universities,Commercial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
INPurdueUniverisity,Boiler 5,1,Boiler,279,279,>250,7600,No,FB,False,Coal,Fabric FilterDuct Sorbent Injection,Fabric FilterDuct Sorbent Injection,YES,3,2,1,1,6.730945128,400,4.681032181,127314.2461,74506.09554,611,Large Universities,Commercial,no,Continental,No,No,No,No,Bituminous,N/A,N/A,,Data: Unit Design/Operation,,,No
KSCoffeyvilleRefinery,EU-03-FH0006,1,Process Heater,183,183,100 to 250,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,56604.57731,30840.8113,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
KSCoffeyvilleRefinery,EU-08-FH0050,1,Process Heater,22.28,22.28,10 to 30,8760,No,N/A,False,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,6891.529959,3754.826644,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
KSCoffeyvilleRefinery,EU-12-FH0003,1,Process Heater,88,88,>30 to <100,8760,No,N/A,True,Gas 1,No HAP APCD Control,No HAP APCD Control,YES,5,6,6,6,2.500754355,350,16.41557892,27219.68745,14830.55407,324,Refineries,Industrial,no,Continental,No,No,No,No,N/A,N/A,Yes,,Data: Unit Design/Operation,,,No
